rank,a_nm,h_spine,Wt,ht,Wb,hb,delta_s,h_spine_nm,Wt_nm,ht_nm,Wb_nm,hb_nm,delta_s_nm,band,bw_nm,ng_mean,ng_median,wl_center_nm,meets_target,params_hash
156,435.0,0.44329501915708813,0.5862068965517241,0.7,0.5862068965517241,0.7,0.0,192.83333333333334,254.99999999999997,304.5,254.99999999999997,304.5,0.0,6,3.9221240776150808,6.759815244722296,6.759815244722296,1698.292418181572,False,1b80e57e
157,490.0,0.20408163265306123,0.5224489795918368,0.3673469387755102,0.5224489795918368,0.3673469387755102,0.0,100.0,256.0,180.0,256.0,180.0,0.0,5,3.1129875825517956,5.8754832549208125,5.8754832549208125,1561.7035879117252,False,3742ccb8
158,490.0,0.20408163265306123,0.4448979591836735,0.3673469387755102,0.4448979591836735,0.3673469387755102,0.0,100.0,218.0,180.0,218.0,180.0,0.0,5,3.07554230240612,6.035374634877592,6.035374634877592,1547.5388532993427,False,c40042df
159,490.0,0.20408163265306123,0.6,0.3673469387755102,0.6,0.3673469387755102,0.0,100.0,294.0,180.0,294.0,180.0,0.0,5,2.971660438879553,5.4134087115800025,5.4134087115800025,1573.844653953461,False,529222ad
160,490.0,0.3193877551020408,0.6,0.4782312925170068,0.6,0.4782312925170068,0.0,156.5,294.0,234.33333333333334,294.0,234.33333333333334,0.0,6,2.908562005194881,5.294019329190824,5.294019329190824,1609.5692129398437,False,af3bd772
161,545.0,0.1834862385321101,0.5100917431192661,0.45351681957186546,0.5100917431192661,0.45351681957186546,0.0,100.0,278.0,247.16666666666669,278.0,247.16666666666669,0.0,7,2.905844533824393,6.189878045567675,6.189878045567675,1576.0063628907967,False,dfe9a315
162,545.0,0.1834862385321101,0.5100917431192661,0.3302752293577982,0.5100917431192661,0.3302752293577982,0.0,100.0,278.0,180.0,278.0,180.0,0.0,5,2.5695586087601896,6.459167985997721,6.459167985997721,1681.8134123669504,False,bb33f834
163,545.0,0.3056574923547401,0.3302752293577982,0.45351681957186546,0.3302752293577982,0.45351681957186546,0.0,166.58333333333334,180.0,247.16666666666669,180.0,247.16666666666669,0.0,6,2.5559672950710137,5.881284859014066,5.881284859014066,1630.2496521395033,False,16948f08
164,545.0,0.1834862385321101,0.42018348623853213,0.3302752293577982,0.42018348623853213,0.3302752293577982,0.0,100.0,229.0,180.0,229.0,180.0,0.0,5,2.5100209380707383,6.474313551037571,6.474313551037571,1666.085812003232,False,f23ef302
165,545.0,0.1834862385321101,0.6,0.3302752293577982,0.6,0.3302752293577982,0.0,100.0,327.0,180.0,327.0,180.0,0.0,5,2.328978318455029,5.9404235464198125,5.9404235464198125,1694.4913109829322,False,184ae105
166,545.0,0.1834862385321101,0.3302752293577982,0.5767584097859327,0.3302752293577982,0.5767584097859327,0.0,100.0,180.0,314.3333333333333,180.0,314.3333333333333,0.0,6,2.166653433920146,5.265465313247479,5.265465313247479,1624.528420618633,False,49e2efc5
167,545.0,0.1834862385321101,0.3302752293577982,0.3302752293577982,0.3302752293577982,0.3302752293577982,0.0,100.0,180.0,180.0,180.0,180.0,0.0,5,2.080843388827361,5.859432754549003,5.859432754549003,1645.6321048810464,False,9e2b1bb0
168,545.0,0.1834862385321101,0.6,0.45351681957186546,0.6,0.45351681957186546,0.0,100.0,327.0,247.16666666666669,327.0,247.16666666666669,0.0,7,1.624578140233325,6.144045604307954,6.144045604307954,1590.0508133770218,False,ed58054c
169,545.0,0.3056574923547401,0.3302752293577982,0.7,0.3302752293577982,0.7,0.0,166.58333333333334,180.0,381.5,180.0,381.5,0.0,7,1.5580022973922496,5.863610586892784,5.863610586892784,1604.8833073691467,False,480eb607
170,490.0,0.4346938775510204,0.3673469387755102,0.3673469387755102,0.3673469387755102,0.3673469387755102,0.0,213.0,180.0,180.0,180.0,180.0,0.0,7,0.24077890534658763,5.555458334290263,5.555458334290263,1529.9616823234953,False,10828202
171,490.0,0.55,0.3673469387755102,0.5891156462585034,0.3673469387755102,0.5891156462585034,0.0,269.5,180.0,288.6666666666667,180.0,288.6666666666667,0.0,7,0.0,3.49562072911385,3.49562072911385,nan,False,5bfc7bbb
172,435.0,0.55,0.5287356321839081,0.7,0.5287356321839081,0.7,0.0,239.25000000000003,230.0,304.5,230.0,304.5,0.0,7,0.0,3.4812752875806847,3.4812752875806847,nan,False,7b1b3aa6
173,435.0,0.55,0.5862068965517241,0.7,0.5862068965517241,0.7,0.0,239.25000000000003,254.99999999999997,304.5,254.99999999999997,304.5,0.0,7,0.0,3.4358725236870793,3.4358725236870793,nan,False,3cdc9c02
174,490.0,0.4346938775510204,0.5224489795918368,0.7,0.5224489795918368,0.7,0.0,213.0,256.0,343.0,256.0,343.0,0.0,7,0.0,3.308866881330615,3.308866881330615,nan,False,e5ccc54d
175,435.0,0.55,0.5862068965517241,0.6045977011494252,0.5862068965517241,0.6045977011494252,0.0,239.25000000000003,254.99999999999997,263.0,254.99999999999997,263.0,0.0,7,0.0,3.0389140935710492,3.0389140935710492,nan,False,5dcf168c
176,490.0,0.4346938775510204,0.6,0.3673469387755102,0.6,0.3673469387755102,0.0,213.0,294.0,180.0,294.0,180.0,0.0,6,0.0,2.744598025809003,2.744598025809003,nan,False,0eae2806
177,490.0,0.4346938775510204,0.6,0.5891156462585034,0.6,0.5891156462585034,0.0,213.0,294.0,288.6666666666667,294.0,288.6666666666667,0.0,7,0.0,2.586750467232898,2.586750467232898,nan,False,258dc4f0
178,490.0,0.4346938775510204,0.5224489795918368,0.5891156462585034,0.5224489795918368,0.5891156462585034,0.0,213.0,256.0,288.6666666666667,256.0,288.6666666666667,0.0,7,0.0,2.561925013755185,2.561925013755185,nan,False,4c68ba72
179,490.0,0.4346938775510204,0.4448979591836735,0.5891156462585034,0.4448979591836735,0.5891156462585034,0.0,213.0,218.0,288.6666666666667,218.0,288.6666666666667,0.0,7,0.0,2.537315286222791,2.537315286222791,nan,False,d3d53b0f
180,490.0,0.4346938775510204,0.5224489795918368,0.3673469387755102,0.5224489795918368,0.3673469387755102,0.0,213.0,256.0,180.0,256.0,180.0,0.0,6,0.0,2.512042020937384,2.512042020937384,nan,False,14121906
181,490.0,0.55,0.3673469387755102,0.4782312925170068,0.3673469387755102,0.4782312925170068,0.0,269.5,180.0,234.33333333333334,180.0,234.33333333333334,0.0,7,0.0,2.3615215725692877,2.3615215725692877,nan,False,25a090e3
182,490.0,0.4346938775510204,0.5224489795918368,0.4782312925170068,0.5224489795918368,0.4782312925170068,0.0,213.0,256.0,234.33333333333334,256.0,234.33333333333334,0.0,7,0.0,2.198617049433079,2.198617049433079,nan,False,a6820604
183,490.0,0.3193877551020408,0.6,0.7,0.6,0.7,0.0,156.5,294.0,343.0,294.0,343.0,0.0,7,0.0,2.0896973465101194,2.0896973465101194,nan,False,3d8ee3b5
184,490.0,0.4346938775510204,0.4448979591836735,0.3673469387755102,0.4448979591836735,0.3673469387755102,0.0,213.0,218.0,180.0,218.0,180.0,0.0,6,0.0,2.033282055936151,2.033282055936151,nan,False,96c49ef6
185,490.0,0.4346938775510204,0.6,0.4782312925170068,0.6,0.4782312925170068,0.0,213.0,294.0,234.33333333333334,294.0,234.33333333333334,0.0,7,0.0,1.9981080430591065,1.9981080430591065,nan,False,83d5fbdd
186,545.0,0.3056574923547401,0.42018348623853213,0.7,0.42018348623853213,0.7,0.0,166.58333333333334,229.0,381.5,229.0,381.5,0.0,7,0.0,1.9038534621431786,1.9038534621431786,nan,False,790d1faa
187,490.0,0.3193877551020408,0.5224489795918368,0.7,0.5224489795918368,0.7,0.0,156.5,256.0,343.0,256.0,343.0,0.0,7,0.0,1.871330027022583,1.871330027022583,nan,False,1d2a359d
188,490.0,0.3193877551020408,0.4448979591836735,0.7,0.4448979591836735,0.7,0.0,156.5,218.0,343.0,218.0,343.0,0.0,7,0.0,1.72857558354033,1.72857558354033,nan,False,34f65641
189,545.0,0.4278287461773701,0.3302752293577982,0.3302752293577982,0.3302752293577982,0.3302752293577982,0.0,233.1666666666667,180.0,180.0,180.0,180.0,0.0,7,0.0,1.6972239346273161,1.6972239346273161,nan,False,7a8e7930
190,490.0,0.3193877551020408,0.6,0.5891156462585034,0.6,0.5891156462585034,0.0,156.5,294.0,288.6666666666667,294.0,288.6666666666667,0.0,7,0.0,1.6908139757591498,1.6908139757591498,nan,False,883a7fbd
191,490.0,0.3193877551020408,0.3673469387755102,0.7,0.3673469387755102,0.7,0.0,156.5,180.0,343.0,180.0,343.0,0.0,7,0.0,1.6595855072234937,1.6595855072234937,nan,False,05ac3c1b
192,545.0,0.3056574923547401,0.42018348623853213,0.5767584097859327,0.42018348623853213,0.5767584097859327,0.0,166.58333333333334,229.0,314.3333333333333,229.0,314.3333333333333,0.0,7,0.0,1.5702527592457347,1.5702527592457347,nan,False,95b8f1c1
193,490.0,0.20408163265306123,0.6,0.7,0.6,0.7,0.0,100.0,294.0,343.0,294.0,343.0,0.0,7,0.0,1.5659623506676554,1.5659623506676554,nan,False,0effe260
194,545.0,0.1834862385321101,0.5100917431192661,0.7,0.5100917431192661,0.7,0.0,100.0,278.0,381.5,278.0,381.5,0.0,7,0.0,1.529180296077866,1.529180296077866,nan,False,7e216148
195,545.0,0.3056574923547401,0.3302752293577982,0.5767584097859327,0.3302752293577982,0.5767584097859327,0.0,166.58333333333334,180.0,314.3333333333333,180.0,314.3333333333333,0.0,7,0.0,1.5276200545556164,1.5276200545556164,nan,False,e04bdb8b
196,545.0,0.3056574923547401,0.6,0.3302752293577982,0.6,0.3302752293577982,0.0,166.58333333333334,327.0,180.0,327.0,180.0,0.0,7,0.0,1.5260615390032501,1.5260615390032501,nan,False,0d455cb4
197,545.0,0.3056574923547401,0.5100917431192661,0.45351681957186546,0.5100917431192661,0.45351681957186546,0.0,166.58333333333334,278.0,247.16666666666669,278.0,247.16666666666669,0.0,7,0.0,1.5236316460308705,1.5236316460308705,nan,False,cf59174e
198,545.0,0.1834862385321101,0.42018348623853213,0.45351681957186546,0.42018348623853213,0.45351681957186546,0.0,100.0,229.0,247.16666666666669,229.0,247.16666666666669,0.0,6,0.0,1.5186190804735542,1.5186190804735542,nan,False,e2bebf72
199,545.0,0.1834862385321101,0.6,0.5767584097859327,0.6,0.5767584097859327,0.0,100.0,327.0,314.3333333333333,327.0,314.3333333333333,0.0,7,0.0,1.5126388267516706,1.5126388267516706,nan,False,81644cde
200,545.0,0.3056574923547401,0.5100917431192661,0.3302752293577982,0.5100917431192661,0.3302752293577982,0.0,166.58333333333334,278.0,180.0,278.0,180.0,0.0,7,0.0,1.5046439889663354,1.5046439889663354,nan,False,d18838ad
201,545.0,0.1834862385321101,0.42018348623853213,0.7,0.42018348623853213,0.7,0.0,100.0,229.0,381.5,229.0,381.5,0.0,7,0.0,1.4944651342228157,1.4944651342228157,nan,False,993d06db
202,545.0,0.3056574923547401,0.42018348623853213,0.3302752293577982,0.42018348623853213,0.3302752293577982,0.0,166.58333333333334,229.0,180.0,229.0,180.0,0.0,6,0.0,1.4939467885021398,1.4939467885021398,nan,False,4142b184
203,545.0,0.1834862385321101,0.5100917431192661,0.5767584097859327,0.5100917431192661,0.5767584097859327,0.0,100.0,278.0,314.3333333333333,278.0,314.3333333333333,0.0,7,0.0,1.4939132318705282,1.4939132318705282,nan,False,b5ad68ff
204,545.0,0.1834862385321101,0.3302752293577982,0.45351681957186546,0.3302752293577982,0.45351681957186546,0.0,100.0,180.0,247.16666666666669,180.0,247.16666666666669,0.0,6,0.0,1.485287695432988,1.485287695432988,nan,False,3ec392b6
205,545.0,0.3056574923547401,0.3302752293577982,0.3302752293577982,0.3302752293577982,0.3302752293577982,0.0,166.58333333333334,180.0,180.0,180.0,180.0,0.0,7,0.0,1.4819204961599222,1.4819204961599222,nan,False,102a5ecd
206,545.0,0.1834862385321101,0.3302752293577982,0.7,0.3302752293577982,0.7,0.0,100.0,180.0,381.5,180.0,381.5,0.0,7,0.0,1.4782746363487702,1.4782746363487702,nan,False,7ea39555
207,490.0,0.55,0.5224489795918368,0.3673469387755102,0.5224489795918368,0.3673469387755102,0.0,269.5,256.0,180.0,256.0,180.0,0.0,7,0.0,23.812455854794646,23.812455854794646,nan,False,36ea37c2
208,490.0,0.55,0.3673469387755102,0.7,0.3673469387755102,0.7,0.0,269.5,180.0,343.0,180.0,343.0,0.0,7,0.0,33.04932635336052,33.04932635336052,nan,False,1589ac44
209,600.0,0.29444444444444445,0.39999999999999997,0.5666666666666667,0.39999999999999997,0.5666666666666667,0.0,176.66666666666669,239.99999999999997,340.0,239.99999999999997,340.0,0.0,0,0.0,nan,nan,nan,False,f05bbc7d
210,490.0,0.55,0.5224489795918368,0.5891156462585034,0.5224489795918368,0.5891156462585034,0.0,269.5,256.0,288.6666666666667,256.0,288.6666666666667,0.0,0,0.0,nan,nan,nan,False,4f926c94
211,490.0,0.55,0.5224489795918368,0.4782312925170068,0.5224489795918368,0.4782312925170068,0.0,269.5,256.0,234.33333333333334,256.0,234.33333333333334,0.0,0,0.0,nan,nan,nan,False,58a8ea15
212,545.0,0.4278287461773701,0.3302752293577982,0.5767584097859327,0.3302752293577982,0.5767584097859327,0.0,233.1666666666667,180.0,314.3333333333333,180.0,314.3333333333333,0.0,0,0.0,nan,nan,nan,False,7f38ed21
213,490.0,0.4346938775510204,0.6,0.7,0.6,0.7,0.0,213.0,294.0,343.0,294.0,343.0,0.0,0,0.0,nan,nan,nan,False,1d1f577d
214,600.0,0.16666666666666666,0.39999999999999997,0.7,0.39999999999999997,0.7,0.0,100.0,239.99999999999997,420.0,239.99999999999997,420.0,0.0,0,0.0,nan,nan,nan,False,405bfc8a
215,600.0,0.55,0.39999999999999997,0.3,0.39999999999999997,0.3,0.0,330.0,239.99999999999997,180.0,239.99999999999997,180.0,0.0,0,0.0,nan,nan,nan,False,1db42daf
216,545.0,0.55,0.42018348623853213,0.3302752293577982,0.42018348623853213,0.3302752293577982,0.0,299.75,229.0,180.0,229.0,180.0,0.0,0,0.0,nan,nan,nan,False,2ffc34ae
217,600.0,0.55,0.6,0.3,0.6,0.3,0.0,330.0,360.0,180.0,360.0,180.0,0.0,0,0.0,nan,nan,nan,False,cc367fd5
218,600.0,0.4222222222222223,0.3,0.5666666666666667,0.3,0.5666666666666667,0.0,253.33333333333337,180.0,340.0,180.0,340.0,0.0,0,0.0,nan,nan,nan,False,e835fcf8
219,600.0,0.29444444444444445,0.5,0.5666666666666667,0.5,0.5666666666666667,0.0,176.66666666666669,300.0,340.0,300.0,340.0,0.0,0,0.0,nan,nan,nan,False,2e062eca
220,600.0,0.4222222222222223,0.6,0.5666666666666667,0.6,0.5666666666666667,0.0,253.33333333333337,360.0,340.0,360.0,340.0,0.0,0,0.0,nan,nan,nan,False,3d334916
221,545.0,0.55,0.5100917431192661,0.7,0.5100917431192661,0.7,0.0,299.75,278.0,381.5,278.0,381.5,0.0,0,0.0,nan,nan,nan,False,6e15730b
222,600.0,0.4222222222222223,0.39999999999999997,0.5666666666666667,0.39999999999999997,0.5666666666666667,0.0,253.33333333333337,239.99999999999997,340.0,239.99999999999997,340.0,0.0,0,0.0,nan,nan,nan,False,453dcca3
223,545.0,0.55,0.6,0.3302752293577982,0.6,0.3302752293577982,0.0,299.75,327.0,180.0,327.0,180.0,0.0,0,0.0,nan,nan,nan,False,92afad64
224,600.0,0.29444444444444445,0.3,0.3,0.3,0.3,0.0,176.66666666666669,180.0,180.0,180.0,180.0,0.0,0,0.0,nan,nan,nan,False,a35a617b
225,600.0,0.16666666666666666,0.6,0.7,0.6,0.7,0.0,100.0,360.0,420.0,360.0,420.0,0.0,0,0.0,nan,nan,nan,False,11488d22
226,545.0,0.55,0.3302752293577982,0.3302752293577982,0.3302752293577982,0.3302752293577982,0.0,299.75,180.0,180.0,180.0,180.0,0.0,0,0.0,nan,nan,nan,False,391ff3f8
227,545.0,0.4278287461773701,0.42018348623853213,0.45351681957186546,0.42018348623853213,0.45351681957186546,0.0,233.1666666666667,229.0,247.16666666666669,229.0,247.16666666666669,0.0,0,0.0,nan,nan,nan,False,705f830e
228,600.0,0.16666666666666666,0.5,0.7,0.5,0.7,0.0,100.0,300.0,420.0,300.0,420.0,0.0,0,0.0,nan,nan,nan,False,910ed9ef
229,545.0,0.55,0.6,0.45351681957186546,0.6,0.45351681957186546,0.0,299.75,327.0,247.16666666666669,327.0,247.16666666666669,0.0,0,0.0,nan,nan,nan,False,2c6dbc78
230,545.0,0.55,0.3302752293577982,0.45351681957186546,0.3302752293577982,0.45351681957186546,0.0,299.75,180.0,247.16666666666669,180.0,247.16666666666669,0.0,0,0.0,nan,nan,nan,False,6861c6f9
231,600.0,0.29444444444444445,0.6,0.7,0.6,0.7,0.0,176.66666666666669,360.0,420.0,360.0,420.0,0.0,0,0.0,nan,nan,nan,False,4bdd3759
232,490.0,0.55,0.5224489795918368,0.7,0.5224489795918368,0.7,0.0,269.5,256.0,343.0,256.0,343.0,0.0,0,0.0,nan,nan,nan,False,d88a1dd9
233,600.0,0.55,0.39999999999999997,0.7,0.39999999999999997,0.7,0.0,330.0,239.99999999999997,420.0,239.99999999999997,420.0,0.0,0,0.0,nan,nan,nan,False,e75bb8d3
234,600.0,0.55,0.5,0.5666666666666667,0.5,0.5666666666666667,0.0,330.0,300.0,340.0,300.0,340.0,0.0,0,0.0,nan,nan,nan,False,a8c9ad5f
235,600.0,0.4222222222222223,0.39999999999999997,0.43333333333333335,0.39999999999999997,0.43333333333333335,0.0,253.33333333333337,239.99999999999997,260.0,239.99999999999997,260.0,0.0,0,0.0,nan,nan,nan,False,d90d46e9
236,600.0,0.16666666666666666,0.3,0.3,0.3,0.3,0.0,100.0,180.0,180.0,180.0,180.0,0.0,0,0.0,nan,nan,nan,False,4ac0c1a4
237,600.0,0.29444444444444445,0.39999999999999997,0.7,0.39999999999999997,0.7,0.0,176.66666666666669,239.99999999999997,420.0,239.99999999999997,420.0,0.0,0,0.0,nan,nan,nan,False,ffa96043
238,490.0,0.55,0.4448979591836735,0.4782312925170068,0.4448979591836735,0.4782312925170068,0.0,269.5,218.0,234.33333333333334,218.0,234.33333333333334,0.0,0,0.0,nan,nan,nan,False,6ccf2964
239,545.0,0.55,0.6,0.5767584097859327,0.6,0.5767584097859327,0.0,299.75,327.0,314.3333333333333,327.0,314.3333333333333,0.0,0,0.0,nan,nan,nan,False,fd7f7d02
240,600.0,0.29444444444444445,0.6,0.3,0.6,0.3,0.0,176.66666666666669,360.0,180.0,360.0,180.0,0.0,0,0.0,nan,nan,nan,False,1fe89e54
241,545.0,0.55,0.42018348623853213,0.45351681957186546,0.42018348623853213,0.45351681957186546,0.0,299.75,229.0,247.16666666666669,229.0,247.16666666666669,0.0,0,0.0,nan,nan,nan,False,ba98e3de
242,600.0,0.55,0.39999999999999997,0.43333333333333335,0.39999999999999997,0.43333333333333335,0.0,330.0,239.99999999999997,260.0,239.99999999999997,260.0,0.0,0,0.0,nan,nan,nan,False,8b4e7b3f
243,545.0,0.4278287461773701,0.5100917431192661,0.45351681957186546,0.5100917431192661,0.45351681957186546,0.0,233.1666666666667,278.0,247.16666666666669,278.0,247.16666666666669,0.0,0,0.0,nan,nan,nan,False,65555a7a
244,600.0,0.16666666666666666,0.6,0.5666666666666667,0.6,0.5666666666666667,0.0,100.0,360.0,340.0,360.0,340.0,0.0,0,0.0,nan,nan,nan,False,9ac7e34b
245,600.0,0.55,0.3,0.3,0.3,0.3,0.0,330.0,180.0,180.0,180.0,180.0,0.0,0,0.0,nan,nan,nan,False,5a84dc44
246,600.0,0.4222222222222223,0.6,0.3,0.6,0.3,0.0,253.33333333333337,360.0,180.0,360.0,180.0,0.0,0,0.0,nan,nan,nan,False,ed82c577
247,600.0,0.55,0.5,0.43333333333333335,0.5,0.43333333333333335,0.0,330.0,300.0,260.0,300.0,260.0,0.0,0,0.0,nan,nan,nan,False,573ab90f
248,545.0,0.4278287461773701,0.6,0.5767584097859327,0.6,0.5767584097859327,0.0,233.1666666666667,327.0,314.3333333333333,327.0,314.3333333333333,0.0,0,0.0,nan,nan,nan,False,f18217e8
249,600.0,0.4222222222222223,0.5,0.3,0.5,0.3,0.0,253.33333333333337,300.0,180.0,300.0,180.0,0.0,0,0.0,nan,nan,nan,False,362d8bf0
250,545.0,0.4278287461773701,0.42018348623853213,0.3302752293577982,0.42018348623853213,0.3302752293577982,0.0,233.1666666666667,229.0,180.0,229.0,180.0,0.0,0,0.0,nan,nan,nan,False,98080b8a
251,545.0,0.4278287461773701,0.5100917431192661,0.3302752293577982,0.5100917431192661,0.3302752293577982,0.0,233.1666666666667,278.0,180.0,278.0,180.0,0.0,0,0.0,nan,nan,nan,False,da443530
252,600.0,0.16666666666666666,0.6,0.43333333333333335,0.6,0.43333333333333335,0.0,100.0,360.0,260.0,360.0,260.0,0.0,0,0.0,nan,nan,nan,False,043ef4e7
253,545.0,0.4278287461773701,0.3302752293577982,0.7,0.3302752293577982,0.7,0.0,233.1666666666667,180.0,381.5,180.0,381.5,0.0,0,0.0,nan,nan,nan,False,02fa0c86
254,600.0,0.4222222222222223,0.5,0.43333333333333335,0.5,0.43333333333333335,0.0,253.33333333333337,300.0,260.0,300.0,260.0,0.0,0,0.0,nan,nan,nan,False,36f0627f
255,600.0,0.29444444444444445,0.6,0.5666666666666667,0.6,0.5666666666666667,0.0,176.66666666666669,360.0,340.0,360.0,340.0,0.0,0,0.0,nan,nan,nan,False,502c2a61
256,600.0,0.29444444444444445,0.5,0.3,0.5,0.3,0.0,176.66666666666669,300.0,180.0,300.0,180.0,0.0,0,0.0,nan,nan,nan,False,c9f52ffb
257,545.0,0.55,0.5100917431192661,0.45351681957186546,0.5100917431192661,0.45351681957186546,0.0,299.75,278.0,247.16666666666669,278.0,247.16666666666669,0.0,0,0.0,nan,nan,nan,False,943324ba
258,600.0,0.4222222222222223,0.3,0.3,0.3,0.3,0.0,253.33333333333337,180.0,180.0,180.0,180.0,0.0,0,0.0,nan,nan,nan,False,021ddbda
259,545.0,0.4278287461773701,0.3302752293577982,0.45351681957186546,0.3302752293577982,0.45351681957186546,0.0,233.1666666666667,180.0,247.16666666666669,180.0,247.16666666666669,0.0,0,0.0,nan,nan,nan,False,464bb674
260,600.0,0.16666666666666666,0.5,0.3,0.5,0.3,0.0,100.0,300.0,180.0,300.0,180.0,0.0,0,0.0,nan,nan,nan,False,20233abb
261,600.0,0.55,0.5,0.7,0.5,0.7,0.0,330.0,300.0,420.0,300.0,420.0,0.0,0,0.0,nan,nan,nan,False,a1495c46
262,600.0,0.29444444444444445,0.39999999999999997,0.43333333333333335,0.39999999999999997,0.43333333333333335,0.0,176.66666666666669,239.99999999999997,260.0,239.99999999999997,260.0,0.0,0,0.0,nan,nan,nan,False,0431c81b
263,545.0,0.4278287461773701,0.42018348623853213,0.5767584097859327,0.42018348623853213,0.5767584097859327,0.0,233.1666666666667,229.0,314.3333333333333,229.0,314.3333333333333,0.0,0,0.0,nan,nan,nan,False,7a48bc1a
264,600.0,0.55,0.6,0.43333333333333335,0.6,0.43333333333333335,0.0,330.0,360.0,260.0,360.0,260.0,0.0,0,0.0,nan,nan,nan,False,0e7b3ebe
265,600.0,0.55,0.6,0.7,0.6,0.7,0.0,330.0,360.0,420.0,360.0,420.0,0.0,0,0.0,nan,nan,nan,False,f7635754
266,545.0,0.3056574923547401,0.6,0.45351681957186546,0.6,0.45351681957186546,0.0,166.58333333333334,327.0,247.16666666666669,327.0,247.16666666666669,0.0,0,0.0,nan,nan,nan,False,c41a7f85
267,600.0,0.55,0.3,0.5666666666666667,0.3,0.5666666666666667,0.0,330.0,180.0,340.0,180.0,340.0,0.0,0,0.0,nan,nan,nan,False,0aa19461
268,545.0,0.3056574923547401,0.6,0.7,0.6,0.7,0.0,166.58333333333334,327.0,381.5,327.0,381.5,0.0,0,0.0,nan,nan,nan,False,9d71e33c
269,600.0,0.29444444444444445,0.3,0.7,0.3,0.7,0.0,176.66666666666669,180.0,420.0,180.0,420.0,0.0,0,0.0,nan,nan,nan,False,9ce5ab81
270,600.0,0.16666666666666666,0.3,0.7,0.3,0.7,0.0,100.0,180.0,420.0,180.0,420.0,0.0,0,0.0,nan,nan,nan,False,7e351a9b
271,545.0,0.55,0.42018348623853213,0.5767584097859327,0.42018348623853213,0.5767584097859327,0.0,299.75,229.0,314.3333333333333,229.0,314.3333333333333,0.0,0,0.0,nan,nan,nan,False,a38bb40f
272,545.0,0.55,0.42018348623853213,0.7,0.42018348623853213,0.7,0.0,299.75,229.0,381.5,229.0,381.5,0.0,0,0.0,nan,nan,nan,False,8c0f3747
273,600.0,0.29444444444444445,0.5,0.7,0.5,0.7,0.0,176.66666666666669,300.0,420.0,300.0,420.0,0.0,0,0.0,nan,nan,nan,False,f1a8c67a
274,545.0,0.4278287461773701,0.5100917431192661,0.5767584097859327,0.5100917431192661,0.5767584097859327,0.0,233.1666666666667,278.0,314.3333333333333,278.0,314.3333333333333,0.0,0,0.0,nan,nan,nan,False,48dbe8a7
275,600.0,0.4222222222222223,0.5,0.5666666666666667,0.5,0.5666666666666667,0.0,253.33333333333337,300.0,340.0,300.0,340.0,0.0,0,0.0,nan,nan,nan,False,f66eb805
276,600.0,0.16666666666666666,0.5,0.5666666666666667,0.5,0.5666666666666667,0.0,100.0,300.0,340.0,300.0,340.0,0.0,0,0.0,nan,nan,nan,False,a4f2572d
277,600.0,0.29444444444444445,0.39999999999999997,0.3,0.39999999999999997,0.3,0.0,176.66666666666669,239.99999999999997,180.0,239.99999999999997,180.0,0.0,0,0.0,nan,nan,nan,False,46640a6a
278,545.0,0.1834862385321101,0.6,0.7,0.6,0.7,0.0,100.0,327.0,381.5,327.0,381.5,0.0,0,0.0,nan,nan,nan,False,1cc267ba
279,600.0,0.16666666666666666,0.3,0.43333333333333335,0.3,0.43333333333333335,0.0,100.0,180.0,260.0,180.0,260.0,0.0,0,0.0,nan,nan,nan,False,0bb53cb6
280,600.0,0.4222222222222223,0.5,0.7,0.5,0.7,0.0,253.33333333333337,300.0,420.0,300.0,420.0,0.0,0,0.0,nan,nan,nan,False,88be2838
281,545.0,0.55,0.3302752293577982,0.5767584097859327,0.3302752293577982,0.5767584097859327,0.0,299.75,180.0,314.3333333333333,180.0,314.3333333333333,0.0,0,0.0,nan,nan,nan,False,5a370ead
282,545.0,0.4278287461773701,0.5100917431192661,0.7,0.5100917431192661,0.7,0.0,233.1666666666667,278.0,381.5,278.0,381.5,0.0,0,0.0,nan,nan,nan,False,35c86901
283,600.0,0.4222222222222223,0.6,0.7,0.6,0.7,0.0,253.33333333333337,360.0,420.0,360.0,420.0,0.0,0,0.0,nan,nan,nan,False,7e1827f3
284,545.0,0.3056574923547401,0.6,0.5767584097859327,0.6,0.5767584097859327,0.0,166.58333333333334,327.0,314.3333333333333,327.0,314.3333333333333,0.0,0,0.0,nan,nan,nan,False,d58f3495
285,490.0,0.55,0.6,0.4782312925170068,0.6,0.4782312925170068,0.0,269.5,294.0,234.33333333333334,294.0,234.33333333333334,0.0,0,0.0,nan,nan,nan,False,586b0504
286,545.0,0.55,0.5100917431192661,0.5767584097859327,0.5100917431192661,0.5767584097859327,0.0,299.75,278.0,314.3333333333333,278.0,314.3333333333333,0.0,0,0.0,nan,nan,nan,False,2e7c6ce6
287,600.0,0.4222222222222223,0.6,0.43333333333333335,0.6,0.43333333333333335,0.0,253.33333333333337,360.0,260.0,360.0,260.0,0.0,0,0.0,nan,nan,nan,False,fb0defe1
288,600.0,0.4222222222222223,0.3,0.7,0.3,0.7,0.0,253.33333333333337,180.0,420.0,180.0,420.0,0.0,0,0.0,nan,nan,nan,False,0aa3af17
289,600.0,0.4222222222222223,0.3,0.43333333333333335,0.3,0.43333333333333335,0.0,253.33333333333337,180.0,260.0,180.0,260.0,0.0,0,0.0,nan,nan,nan,False,df7436b7
