rank,a_nm,h_spine,Wt,ht,Wb,hb,delta_s,h_spine_nm,Wt_nm,ht_nm,Wb_nm,hb_nm,delta_s_nm,band,bw_nm,ng_mean,ng_median,wl_center_nm,meets_target,params_hash
135,380.0,0.55,0.5263157894736842,0.7060259344012205,0.5263157894736842,0.5430968726163234,0.075,209.00000000000003,200.0,268.2898550724638,200.0,206.3768115942029,28.5,6,41.461334647950025,5.908816897750127,5.817215879061419,1522.6349060738644,True,69c1382f
136,380.0,0.55,0.5087719298245614,0.6245614035087719,0.5087719298245614,0.6245614035087719,0.075,209.00000000000003,193.33333333333334,237.33333333333331,193.33333333333334,237.33333333333331,28.5,6,41.2584153126852,5.805542424632762,5.623674933806292,1512.1778976605783,True,6dd663b0
137,380.0,0.4543859649122807,0.47368421052631576,0.7913043478260869,0.47368421052631576,0.6086956521739131,0.3,172.66666666666669,180.0,300.69565217391306,180.0,231.30434782608697,114.0,5,41.24765147370795,5.526615801498392,5.377093724982307,1525.0111102298065,True,dc6bc62c
138,380.0,0.55,0.4513987671882408,0.6245614035087719,0.5310573731626362,0.6245614035087719,0.075,209.00000000000003,171.5315315315315,237.33333333333331,201.80180180180176,237.33333333333331,28.5,6,41.23753882928008,5.7076332766699505,5.419342792811987,1506.110423394008,True,3ab55b1a
139,380.0,0.55,0.4513987671882408,0.6681354549163606,0.5310573731626362,0.5809873521011831,0.075,209.00000000000003,171.5315315315315,253.89147286821702,201.80180180180176,220.77519379844958,28.5,6,41.09574520690194,5.591105319780504,5.379272829962648,1507.2222332728347,True,224b9939
140,380.0,0.4543859649122807,0.47368421052631576,0.6432432432432432,0.47368421052631576,0.7567567567567567,0.22499999999999998,172.66666666666669,180.0,244.43243243243242,180.0,287.56756756756755,85.49999999999999,5,41.044216650141834,5.682921050229164,5.464879268908808,1539.7321279593875,True,a086de3f
141,380.0,0.4543859649122807,0.5067319461444307,0.7913043478260869,0.44063647490820074,0.6086956521739131,0.22499999999999998,172.66666666666669,192.55813953488368,300.69565217391306,167.4418604651163,231.30434782608697,85.49999999999999,5,40.86935458933317,5.586159661213697,5.433623536369462,1539.371913889397,True,a694af9b
142,380.0,0.55,0.525499796001632,0.6681354549163606,0.4569563443492452,0.5809873521011831,0.075,209.00000000000003,199.68992248062017,253.89147286821702,173.64341085271317,220.77519379844958,28.5,6,40.708401809258476,5.646472201827628,5.452076928347354,1510.632990374366,True,4b023223
143,380.0,0.55,0.525499796001632,0.5739212897107633,0.4569563443492452,0.6752015173067804,0.075,209.00000000000003,199.68992248062017,218.09009009009006,173.64341085271317,256.57657657657654,28.5,6,40.687400706146036,5.797531720502142,5.565138574546617,1509.3371104803948,True,533c812e
144,380.0,0.4543859649122807,0.47368421052631576,0.7913043478260869,0.47368421052631576,0.6086956521739131,0.22499999999999998,172.66666666666669,180.0,300.69565217391306,180.0,231.30434782608697,85.49999999999999,5,40.41119657525792,5.735117306591001,5.514537991267336,1540.6373458940043,True,5f18e5b8
145,380.0,0.55,0.5263157894736842,0.5739212897107633,0.5263157894736842,0.6752015173067804,0.075,209.00000000000003,200.0,218.09009009009006,200.0,256.57657657657654,28.5,6,40.26008663949574,5.992708505579968,5.8872944093567865,1522.7170185627106,True,07279d29
146,380.0,0.4543859649122807,0.47368421052631576,0.5764705882352941,0.47368421052631576,0.8235294117647058,0.15,172.66666666666669,180.0,219.05882352941174,180.0,312.94117647058823,57.0,6,39.887284152493066,5.884276479810891,5.725735773694009,1491.7456784036888,True,608f1d5a
147,380.0,0.55,0.525499796001632,0.6245614035087719,0.4569563443492452,0.6245614035087719,0.075,209.00000000000003,199.68992248062017,237.33333333333331,173.64341085271317,237.33333333333331,28.5,6,39.834511171006625,5.694409803465249,5.4963553722539285,1509.3328247906366,True,89d2875b
148,380.0,0.4543859649122807,0.4352773826458036,0.5764705882352941,0.5120910384068278,0.8235294117647058,0.3,172.66666666666669,165.4054054054054,219.05882352941174,194.59459459459455,312.94117647058823,114.0,5,39.731871420309744,5.62056947994252,5.515525272645336,1527.838186050119,True,af6202a3
149,380.0,0.55,0.5263157894736842,0.6681354549163606,0.5263157894736842,0.5809873521011831,0.075,209.00000000000003,200.0,253.89147286821702,200.0,220.77519379844958,28.5,6,39.56329572193795,5.874925064068582,5.788188201343841,1522.4494042253602,True,970553a0
150,380.0,0.4543859649122807,0.5067319461444307,0.5764705882352941,0.44063647490820074,0.8235294117647058,0.22499999999999998,172.66666666666669,192.55813953488368,219.05882352941174,167.4418604651163,312.94117647058823,85.49999999999999,5,39.04266978450619,5.585042509651467,5.474093643003767,1539.1811138767503,True,da70f2de
151,380.0,0.55,0.4513987671882408,0.7060259344012205,0.5310573731626362,0.5430968726163234,0.0,209.00000000000003,171.5315315315315,268.2898550724638,201.80180180180176,206.3768115942029,0.0,6,38.9961623472816,5.570035966153307,5.315617461493922,1497.551243520813,True,ff5f3bd3
152,380.0,0.55,0.5263157894736842,0.6245614035087719,0.5263157894736842,0.6245614035087719,0.075,209.00000000000003,200.0,237.33333333333331,200.0,237.33333333333331,28.5,6,38.985507917927634,5.919023362946015,5.836890941267175,1521.9391516267478,True,dfb9ecde
153,380.0,0.4543859649122807,0.5067319461444307,0.5764705882352941,0.44063647490820074,0.8235294117647058,0.3,172.66666666666669,192.55813953488368,219.05882352941174,167.4418604651163,312.94117647058823,114.0,5,38.94326708576864,5.661949492171509,5.467775746775912,1525.3395404367677,True,ae72d501
154,380.0,0.55,0.525499796001632,0.514344685242518,0.4569563443492452,0.7347781217750258,0.0,209.00000000000003,199.68992248062017,195.45098039215682,173.64341085271317,279.2156862745098,0.0,6,38.8298831499626,5.557423230729605,5.309936182936245,1499.0548241445244,True,c11565cc
155,380.0,0.55,0.5751334858886348,0.5739212897107633,0.44241037376048825,0.6752015173067804,0.0,209.00000000000003,218.5507246376812,218.09009009009006,168.11594202898553,256.57657657657654,0.0,6,38.753299442825664,5.52350471039594,5.269241697286328,1499.360803791342,True,7ddf00e0
156,380.0,0.4543859649122807,0.4352773826458036,0.5764705882352941,0.5120910384068278,0.8235294117647058,0.22499999999999998,172.66666666666669,165.4054054054054,219.05882352941174,194.59459459459455,312.94117647058823,85.49999999999999,5,38.44446610641489,5.720934822106347,5.525343785640283,1540.390903772548,True,25247c44
157,380.0,0.4543859649122807,0.47368421052631576,0.5764705882352941,0.47368421052631576,0.8235294117647058,0.3,172.66666666666669,180.0,219.05882352941174,180.0,312.94117647058823,114.0,5,38.31525332144179,5.7021458776521206,5.554049675233884,1526.2462443912627,True,7b62ad1b
158,380.0,0.4543859649122807,0.5067319461444307,0.7913043478260869,0.44063647490820074,0.6086956521739131,0.15,172.66666666666669,192.55813953488368,300.69565217391306,167.4418604651163,231.30434782608697,57.0,6,37.91286648696405,5.927193600040099,5.830532538321396,1495.5873156158223,True,fe6dc663
159,380.0,0.4543859649122807,0.47368421052631576,0.5764705882352941,0.47368421052631576,0.8235294117647058,0.22499999999999998,172.66666666666669,180.0,219.05882352941174,180.0,312.94117647058823,85.49999999999999,5,37.773215858876256,5.653293397835638,5.515858001534058,1540.8926176555406,True,f894d6be
160,380.0,0.4543859649122807,0.5067319461444307,0.5764705882352941,0.44063647490820074,0.8235294117647058,0.15,172.66666666666669,192.55813953488368,219.05882352941174,167.4418604651163,312.94117647058823,57.0,6,37.77070283772014,5.982233604818606,5.90565440704318,1497.201740640917,True,b334b3a8
161,380.0,0.55,0.525499796001632,0.7060259344012205,0.4569563443492452,0.5430968726163234,0.0,209.00000000000003,199.68992248062017,268.2898550724638,173.64341085271317,206.3768115942029,0.0,6,37.7130957338004,5.560952280191091,5.336140982691745,1499.8719716985197,True,d0789979
162,380.0,0.4543859649122807,0.47368421052631576,0.7913043478260869,0.47368421052631576,0.6086956521739131,0.15,172.66666666666669,180.0,300.69565217391306,180.0,231.30434782608697,57.0,6,37.56659157715467,5.911092797171048,5.797506056484301,1490.6998433269105,True,3ca1b0a7
163,380.0,0.55,0.525499796001632,0.6245614035087719,0.4569563443492452,0.6245614035087719,0.0,209.00000000000003,199.68992248062017,237.33333333333331,173.64341085271317,237.33333333333331,0.0,6,37.557774574843734,5.60576600189417,5.376625396284146,1495.7664168635656,True,9eca6ab9
164,380.0,0.55,0.4513987671882408,0.6245614035087719,0.5310573731626362,0.6245614035087719,0.0,209.00000000000003,171.5315315315315,237.33333333333331,201.80180180180176,237.33333333333331,0.0,6,37.52144914417181,5.594110009800111,5.363430698256211,1496.9344259943305,True,acfa1e90
165,380.0,0.55,0.5751334858886348,0.514344685242518,0.44241037376048825,0.7347781217750258,0.0,209.00000000000003,218.5507246376812,195.45098039215682,168.11594202898553,279.2156862745098,0.0,6,36.86925340595985,5.575993470713528,5.3510821118614365,1500.5835126461313,True,cd6578c7
166,380.0,0.55,0.4513987671882408,0.514344685242518,0.5310573731626362,0.7347781217750258,0.0,209.00000000000003,171.5315315315315,195.45098039215682,201.80180180180176,279.2156862745098,0.0,6,36.819984521478546,5.64836703185412,5.41770978099846,1503.3751727335143,True,b1e95241
167,380.0,0.4543859649122807,0.4352773826458036,0.7913043478260869,0.5120910384068278,0.6086956521739131,0.15,172.66666666666669,165.4054054054054,300.69565217391306,194.59459459459455,231.30434782608697,57.0,6,36.51610498994296,6.005075574911867,5.904873697701067,1493.1573988282796,True,690630b7
168,380.0,0.4543859649122807,0.5067319461444307,0.7913043478260869,0.44063647490820074,0.6086956521739131,0.0,172.66666666666669,192.55813953488368,300.69565217391306,167.4418604651163,231.30434782608697,0.0,6,36.29002823945348,5.610684737312135,5.374719823424413,1474.9842038517434,True,ed7462ae
169,380.0,0.4543859649122807,0.4352773826458036,0.6432432432432432,0.5120910384068278,0.7567567567567567,0.15,172.66666666666669,165.4054054054054,244.43243243243242,194.59459459459455,287.56756756756755,57.0,6,36.24615443542848,5.983052766665133,5.859174551169099,1494.6555293230767,True,277b0c14
170,380.0,0.55,0.4513987671882408,0.6681354549163606,0.5310573731626362,0.5809873521011831,0.0,209.00000000000003,171.5315315315315,253.89147286821702,201.80180180180176,220.77519379844958,0.0,6,36.08485797398612,5.585683329453286,5.360091826039458,1496.4119687480077,True,417766f5
171,380.0,0.55,0.525499796001632,0.6681354549163606,0.4569563443492452,0.5809873521011831,0.0,209.00000000000003,199.68992248062017,253.89147286821702,173.64341085271317,220.77519379844958,0.0,6,36.042269869664324,5.5725812090287565,5.347690587950684,1497.3087059388934,True,ff32416c
172,380.0,0.4543859649122807,0.47368421052631576,0.6432432432432432,0.47368421052631576,0.7567567567567567,0.15,172.66666666666669,180.0,244.43243243243242,180.0,287.56756756756755,57.0,6,35.222932241834314,6.026650675376101,5.862314035736247,1491.4974015699102,True,d70ff244
173,380.0,0.55,0.5751334858886348,0.6245614035087719,0.44241037376048825,0.6245614035087719,0.0,209.00000000000003,218.5507246376812,237.33333333333331,168.11594202898553,237.33333333333331,0.0,6,34.82820418195388,5.578514673351803,5.372102854446348,1498.5149546695552,True,5f67fa40
174,380.0,0.55,0.555301296720061,0.5739212897107633,0.4271548436308162,0.6752015173067804,0.0,209.00000000000003,211.0144927536232,218.09009009009006,162.31884057971016,256.57657657657654,0.0,6,34.49519545687258,5.610407933947532,5.409467314630944,1495.1018003428683,True,6906c230
175,380.0,0.4543859649122807,0.47368421052631576,0.7488372093023256,0.47368421052631576,0.6511627906976744,0.15,172.66666666666669,180.0,284.5581395348837,180.0,247.44186046511626,57.0,6,34.469021396060725,6.131496397400551,6.023779899718556,1494.5201608443608,True,6788aeea
176,380.0,0.4543859649122807,0.5067319461444307,0.7488372093023256,0.44063647490820074,0.6511627906976744,0.15,172.66666666666669,192.55813953488368,284.5581395348837,167.4418604651163,247.44186046511626,57.0,6,34.3004608333124,6.188300752560193,6.103242692589457,1499.307974361097,True,21bf5363
177,380.0,0.55,0.5751334858886348,0.7060259344012205,0.44241037376048825,0.5430968726163234,0.0,209.00000000000003,218.5507246376812,268.2898550724638,168.11594202898553,206.3768115942029,0.0,6,34.296488993070625,5.625740240892588,5.386148431051756,1502.1766557008518,True,4b2049b1
178,380.0,0.4543859649122807,0.4352773826458036,0.7488372093023256,0.5120910384068278,0.6511627906976744,0.15,172.66666666666669,165.4054054054054,284.5581395348837,194.59459459459455,247.44186046511626,57.0,6,34.01386154939382,6.116731931415537,6.072613917663698,1498.50855877006,True,48cfc544
179,380.0,0.4543859649122807,0.4352773826458036,0.7,0.5120910384068278,0.7,0.15,172.66666666666669,165.4054054054054,266.0,194.59459459459455,266.0,57.0,6,33.88124582368596,6.14778397359766,6.0870837012667875,1499.0174463484007,True,77fb6c70
180,380.0,0.55,0.555301296720061,0.514344685242518,0.4271548436308162,0.7347781217750258,0.0,209.00000000000003,211.0144927536232,195.45098039215682,162.31884057971016,279.2156862745098,0.0,6,33.815183654183556,5.637269637287137,5.475591900550393,1496.270551552228,True,4f4ac8d9
181,380.0,0.4543859649122807,0.5067319461444307,0.6432432432432432,0.44063647490820074,0.7567567567567567,0.15,172.66666666666669,192.55813953488368,244.43243243243242,167.4418604651163,287.56756756756755,57.0,6,33.688934651779846,6.091390578115125,6.03768826248069,1497.1542757407915,True,4e302a3a
182,380.0,0.55,0.5751334858886348,0.6681354549163606,0.44241037376048825,0.5809873521011831,0.0,209.00000000000003,218.5507246376812,253.89147286821702,168.11594202898553,220.77519379844958,0.0,6,33.65010456550067,5.58828327074261,5.409967546433693,1500.6215899699087,True,71cd737b
183,380.0,0.4543859649122807,0.47368421052631576,0.7,0.47368421052631576,0.7,0.15,172.66666666666669,180.0,266.0,180.0,266.0,57.0,6,33.559972947887445,6.135879117197034,6.095797346834249,1496.1482380114903,True,ffabe635
184,380.0,0.4543859649122807,0.4352773826458036,0.5764705882352941,0.5120910384068278,0.8235294117647058,0.0,172.66666666666669,165.4054054054054,219.05882352941174,194.59459459459455,312.94117647058823,0.0,6,33.19041512901117,5.616002702197125,5.438445193420523,1478.4244416340161,True,57ba5912
185,380.0,0.55,0.555301296720061,0.7060259344012205,0.4271548436308162,0.5430968726163234,0.0,209.00000000000003,211.0144927536232,268.2898550724638,162.31884057971016,206.3768115942029,0.0,6,33.06483519257131,5.666846449795372,5.464052132611473,1498.2583464430645,True,2be293d7
186,380.0,0.55,0.555301296720061,0.6245614035087719,0.4271548436308162,0.6245614035087719,0.0,209.00000000000003,211.0144927536232,237.33333333333331,162.31884057971016,237.33333333333331,0.0,6,32.86792217796142,5.608144449540812,5.441371751587721,1494.3560669019312,True,ae24e2e2
187,380.0,0.4543859649122807,0.5067319461444307,0.7,0.44063647490820074,0.7,0.15,172.66666666666669,192.55813953488368,266.0,167.4418604651163,266.0,57.0,6,32.71371509844403,6.243033590347116,6.163799787361176,1500.749600453863,True,67f71aac
188,380.0,0.55,0.4352773826458036,0.5739212897107633,0.5120910384068278,0.6752015173067804,0.0,209.00000000000003,165.4054054054054,218.09009009009006,194.59459459459455,256.57657657657654,0.0,6,32.52841341521071,5.670828767919324,5.53623666719294,1491.1541318764282,True,e07a3637
189,380.0,0.55,0.4352773826458036,0.514344685242518,0.5120910384068278,0.7347781217750258,0.0,209.00000000000003,165.4054054054054,195.45098039215682,194.59459459459455,279.2156862745098,0.0,6,32.49447677272519,5.850062604606707,5.7424763269872825,1478.0730407558708,True,74a1ca41
190,380.0,0.55,0.5067319461444307,0.5739212897107633,0.44063647490820074,0.6752015173067804,0.0,209.00000000000003,192.55813953488368,218.09009009009006,167.4418604651163,256.57657657657654,0.0,6,32.19215858312464,5.778787484793731,5.665845560771093,1475.115374412262,True,a6016513
191,380.0,0.55,0.4352773826458036,0.514344685242518,0.5120910384068278,0.7347781217750258,0.15,209.00000000000003,165.4054054054054,195.45098039215682,194.59459459459455,279.2156862745098,57.0,6,32.1532776109093,5.8510304575915555,5.644335594733336,1519.8355192899844,True,bfbe4e56
192,380.0,0.55,0.555301296720061,0.6681354549163606,0.4271548436308162,0.5809873521011831,0.0,209.00000000000003,211.0144927536232,253.89147286821702,162.31884057971016,220.77519379844958,0.0,6,32.134810687985464,5.630730584043271,5.48784938862665,1496.5518217124145,True,f560fd2b
193,380.0,0.55,0.5067319461444307,0.7060259344012205,0.44063647490820074,0.5430968726163234,0.0,209.00000000000003,192.55813953488368,268.2898550724638,167.4418604651163,206.3768115942029,0.0,6,32.100435834216114,5.704965918439183,5.601070910506652,1477.9058526891065,True,ba068d0a
194,380.0,0.55,0.555301296720061,0.7060259344012205,0.4271548436308162,0.5430968726163234,0.15,209.00000000000003,211.0144927536232,268.2898550724638,162.31884057971016,206.3768115942029,57.0,6,32.019017541401126,5.837137737385386,5.622331329901819,1520.5695364817138,True,dd910933
195,380.0,0.55,0.5067319461444307,0.514344685242518,0.44063647490820074,0.7347781217750258,0.0,209.00000000000003,192.55813953488368,195.45098039215682,167.4418604651163,279.2156862745098,0.0,6,31.78211398386179,5.732563293837886,5.627569147687385,1476.8890869707284,True,f4a7c1f8
196,380.0,0.55,0.467520151730678,0.514344685242518,0.5500237079184448,0.7347781217750258,0.15,209.00000000000003,177.65765765765764,195.45098039215682,209.00900900900902,279.2156862745098,57.0,6,31.235405703965625,6.013697568918244,5.865299520635142,1529.2375756396732,True,e2ab7d78
197,380.0,0.55,0.4352773826458036,0.7060259344012205,0.5120910384068278,0.5430968726163234,0.0,209.00000000000003,165.4054054054054,268.2898550724638,194.59459459459455,206.3768115942029,0.0,6,31.199185756683846,5.746838774030598,5.637084855157735,1474.6026438961844,True,8bc8fda2
198,380.0,0.55,0.49122807017543857,0.514344685242518,0.49122807017543857,0.7347781217750258,0.15,209.00000000000003,186.66666666666666,195.45098039215682,186.66666666666666,279.2156862745098,57.0,6,31.14334463824207,5.99489476875362,5.828857961055046,1522.9452711186523,True,9ce882e0
199,380.0,0.55,0.5067319461444307,0.6245614035087719,0.44063647490820074,0.6245614035087719,0.0,209.00000000000003,192.55813953488368,237.33333333333331,167.4418604651163,237.33333333333331,0.0,6,31.061773698349953,5.751340062936673,5.638504821610237,1473.6190442337659,True,1eefaba6
200,380.0,0.55,0.4352773826458036,0.6245614035087719,0.5120910384068278,0.6245614035087719,0.0,209.00000000000003,165.4054054054054,237.33333333333331,194.59459459459455,237.33333333333331,0.0,6,30.870897155140483,5.74232107997714,5.629776744968696,1473.6777868136883,True,263e505a
201,380.0,0.55,0.5067319461444307,0.6681354549163606,0.44063647490820074,0.5809873521011831,0.0,209.00000000000003,192.55813953488368,253.89147286821702,167.4418604651163,220.77519379844958,0.0,6,30.83151640726055,5.730326657656093,5.619132968946628,1475.2287599505548,True,83e7b250
202,380.0,0.55,0.4513987671882408,0.514344685242518,0.5310573731626362,0.7347781217750258,0.15,209.00000000000003,171.5315315315315,195.45098039215682,201.80180180180176,279.2156862745098,57.0,6,30.707966832676448,5.995774575564733,5.806075804228543,1524.7794638829753,True,187266b4
203,380.0,0.55,0.47368421052631576,0.514344685242518,0.47368421052631576,0.7347781217750258,0.15,209.00000000000003,180.0,195.45098039215682,180.0,279.2156862745098,57.0,6,30.604341827446433,5.90359635030152,5.693797558824043,1514.8293745711778,True,1fc28952
204,380.0,0.55,0.555301296720061,0.514344685242518,0.4271548436308162,0.7347781217750258,0.15,209.00000000000003,211.0144927536232,195.45098039215682,162.31884057971016,279.2156862745098,57.0,6,30.53057855040538,5.910743194309474,5.690103854836607,1517.1127825244394,True,89411b07
205,380.0,0.55,0.4836415362731151,0.514344685242518,0.5689900426742531,0.7347781217750258,0.15,209.00000000000003,183.78378378378375,195.45098039215682,216.2162162162162,279.2156862745098,57.0,6,30.33830374949548,6.149877921190784,6.062561272956602,1537.2953271446968,True,149e187b
206,380.0,0.55,0.4352773826458036,0.6681354549163606,0.5120910384068278,0.5809873521011831,0.0,209.00000000000003,165.4054054054054,253.89147286821702,194.59459459459455,220.77519379844958,0.0,6,30.25510984135576,5.816187092057618,5.717270144363889,1471.380775250684,True,19da2233
207,380.0,0.55,0.49122807017543857,0.7060259344012205,0.49122807017543857,0.5430968726163234,0.15,209.00000000000003,186.66666666666666,268.2898550724638,186.66666666666666,206.3768115942029,57.0,6,29.295204718438754,5.997573923994535,5.87833913977092,1522.2545666490148,True,11e7a7f7
208,380.0,0.55,0.5067319461444307,0.7060259344012205,0.44063647490820074,0.5430968726163234,0.15,209.00000000000003,192.55813953488368,268.2898550724638,167.4418604651163,206.3768115942029,57.0,6,29.092391164056153,5.929265653298131,5.743388481109805,1520.076145680887,True,3a991ae3
209,380.0,0.55,0.5067319461444307,0.514344685242518,0.44063647490820074,0.7347781217750258,0.15,209.00000000000003,192.55813953488368,195.45098039215682,167.4418604651163,279.2156862745098,57.0,6,29.0673410243337,5.922562071427298,5.739099069269905,1519.1653690827961,True,907b0d3d
210,380.0,0.55,0.5630354957160342,0.514344685242518,0.48959608323133413,0.7347781217750258,0.15,209.00000000000003,213.95348837209298,195.45098039215682,186.04651162790697,279.2156862745098,57.0,6,29.046815346112908,6.261709207195635,6.176458409737206,1533.9261204528016,True,35bae669
211,380.0,0.55,0.555301296720061,0.6681354549163606,0.4271548436308162,0.5809873521011831,0.15,209.00000000000003,211.0144927536232,253.89147286821702,162.31884057971016,220.77519379844958,57.0,6,28.98157333182644,5.862455519265968,5.669335110434807,1519.795170946572,True,1f2319df
212,380.0,0.55,0.5751334858886348,0.7060259344012205,0.44241037376048825,0.5430968726163234,0.15,209.00000000000003,218.5507246376812,268.2898550724638,168.11594202898553,206.3768115942029,57.0,6,28.917208729714275,6.028486995653873,5.9336741939447055,1531.561671953853,True,fd178003
213,380.0,0.55,0.5630354957160342,0.7060259344012205,0.48959608323133413,0.5430968726163234,0.15,209.00000000000003,213.95348837209298,268.2898550724638,186.04651162790697,206.3768115942029,57.0,6,28.85534105227839,6.169942771478887,6.15477622287535,1535.698078240618,True,b2690afc
214,380.0,0.55,0.5442676458588331,0.514344685242518,0.4732762137902897,0.7347781217750258,0.15,209.00000000000003,206.8217054263566,195.45098039215682,179.84496124031008,279.2156862745098,57.0,6,28.780202927634264,6.054656875803406,5.964318671997852,1527.1011311188167,True,70e07391
215,380.0,0.55,0.47368421052631576,0.7060259344012205,0.47368421052631576,0.5430968726163234,0.15,209.00000000000003,180.0,268.2898550724638,180.0,206.3768115942029,57.0,6,28.699320833765796,5.887194933375001,5.70711800673672,1514.1169292589263,True,9a5e14ae
216,380.0,0.55,0.5442676458588331,0.7060259344012205,0.4732762137902897,0.5430968726163234,0.15,209.00000000000003,206.8217054263566,268.2898550724638,179.84496124031008,206.3768115942029,57.0,6,28.651287046478274,6.058051992474794,5.969860638226941,1527.6155156159864,True,f7bea217
